Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
9529,64,25.5,7.7,2.8,7.4,38.0,0.9,2.9,30.7,1.1,1.8,67.7,1.2,2.8,4.0,3.3,1.3,0.5,2.1,1
8396,86,13.4,2.9,1.1,2.6,45.4,-0.1,-0.3,23.1,0.8,1.3,67.5,0.9,1.2,2.2,1.1,1.1,0.2,0.5,0
5750,41,18.1,3.7,1.3,3.0,45.6,0.2,0.6,15.5,0.6,0.9,67.6,0.6,1.7,2.3,1.9,0.7,0.2,1.1,1
1955,64,15.5,3.1,1.0,2.3,42.8,0.1,0.8,9.2,1.1,1.3,75.4,0.9,1.2,2.1,0.9,0.9,0.1,1.0,0
10986,56,24.4,13.5,4.5,9.0,53.4,0.9,2.6,41.4,3.1,4.1,78.2,0.8,2.1,3.0,2.1,0.8,-0.1,1.3,0
12628,61,12.9,4.4,1.8,3.6,47.6,-0.9,-2.4,-3.6,1.4,2.2,56.3,1.1,2.3,3.2,1.2,0.5,0.3,0.9,0
5122,68,27.6,10.9,3.9,9.6,40.4,0.7,2.0,32.6,2.4,3.3,73.7,1.5,3.2,4.8,1.4,0.8,0.3,1.6,1
6387,58,14.0,8.4,3.0,7.0,42.1,0.2,0.3,30.1,2.2,3.2,69.7,0.7,1.1,1.8,0.6,0.4,0.1,0.9,1
6664,72,27.5,11.2,4.0,9.2,43.1,-0.1,0.5,22.8,3.5,4.6,75.8,1.7,2.1,3.8,3.2,1.2,0.2,2.8,1
6527,58,12.0,5.0,1.8,3.8,46.5,0.3,0.8,0.6,1.3,2.0,66.1,1.5,2.0,3.5,0.8,0.3,0.5,1.2,1
2861,51,13.8,6.6,2.3,6.6,35.4,0.5,1.4,39.6,1.3,1.7,74.9,0.6,0.6,1.2,0.5,0.4,0.1,1.0,1
598,84,26.0,15.8,6.3,13.2,47.7,0.2,0.6,10.1,3.1,5.4,58.6,1.8,3.8,5.5,4.3,1.2,0.3,3.6,1
9303,75,19.3,12.7,5.3,10.5,49.7,0.1,-0.1,-20.1,2.8,4.3,59.1,1.9,2.8,5.0,0.3,0.2,0.6,1.3,1
1570,56,11.3,5.4,1.9,4.8,41.5,0.0,0.3,25.3,1.1,1.4,77.5,1.1,1.8,2.7,0.3,0.1,0.3,1.0,1
4616,66,33.7,14.4,5.2,11.4,45.6,0.5,2.0,30.7,3.1,3.9,79.2,2.9,3.4,6.5,1.6,2.0,0.4,1.2,1
5167,85,27.7,10.4,4.1,10.5,36.8,0.9,2.6,36.7,1.1,1.5,70.9,0.5,2.2,2.6,3.0,1.2,0.2,2.1,1
5036,56,10.2,3.7,1.3,3.4,35.6,0.3,0.8,37.4,0.9,1.3,67.9,0.3,0.3,0.6,1.9,1.0,-0.6,0.8,1
2483,23,8.5,2.6,0.9,2.9,33.0,0.3,1.2,18.2,0.5,0.7,69.1,0.7,0.8,1.4,0.2,0.2,0.1,0.4,1
7531,42,16.6,8.7,3.4,9.4,34.5,0.8,2.3,47.8,0.8,1.1,70.4,0.3,0.5,0.9,1.9,0.6,0.0,1.2,0
11302,71,26.7,11.8,4.7,10.7,43.9,0.9,2.7,28.8,1.3,2.0,64.7,0.7,2.5,3.1,3.8,1.0,-0.1,1.8,1
8824,52,14.3,5.3,1.8,4.6,38.4,0.9,2.3,37.1,1.0,1.2,78.9,0.2,1.2,1.5,2.2,0.7,0.1,0.9,1
7123,41,7.1,1.5,0.6,1.3,46.8,-0.5,-1.5,-11.3,0.5,0.9,46.4,0.3,0.7,1.1,0.3,0.1,0.2,0.7,0
6955,54,28.9,8.4,3.5,8.5,40.3,0.8,2.4,28.6,1.0,1.3,81.5,1.0,2.3,3.4,3.3,1.0,0.2,1.6,1
4422,89,24.1,8.9,3.8,8.1,45.4,0.4,1.2,3.5,1.4,1.6,86.4,1.4,1.9,3.4,2.1,0.8,0.1,1.6,1
3676,50,11.8,4.0,1.5,3.6,42.7,0.2,0.9,3.7,0.6,1.1,63.1,0.5,1.0,1.5,0.5,0.3,-0.1,0.7,1
847,46,4.8,1.2,0.5,1.2,47.2,-0.2,-0.7,7.9,0.1,0.2,63.1,0.3,1.0,1.3,0.1,0.1,0.3,0.3,0
6942,44,18.3,4.3,1.5,3.2,46.9,-0.1,-0.0,19.5,1.1,1.6,69.5,1.3,2.6,4.0,1.0,0.4,0.4,0.8,1
9013,48,14.4,4.2,1.6,4.2,39.9,-0.0,-0.1,23.2,0.7,0.9,74.8,0.9,2.4,3.1,0.8,0.6,0.2,1.1,1
4604,72,26.1,11.8,4.5,10.0,48.1,0.6,1.8,2.2,2.0,2.8,72.5,1.3,2.8,4.4,1.1,0.7,0.3,1.3,1
622,68,11.2,3.6,1.6,3.9,41.2,0.5,1.2,8.6,0.3,0.6,57.1,1.3,1.5,2.5,0.5,0.1,0.2,0.5,0
5828,65,25.4,10.7,4.4,8.0,53.8,-0.0,0.1,9.4,1.9,3.1,62.7,2.2,2.4,4.4,2.8,1.3,0.4,1.8,1
4676,73,21.7,10.5,4.1,7.7,54.8,-0.1,0.1,23.7,2.3,3.3,69.3,2.2,4.1,6.3,1.1,0.8,0.6,1.7,1
6138,41,19.9,5.9,2.3,6.4,36.1,0.1,0.6,12.8,0.9,1.5,57.4,1.4,2.4,3.7,0.6,0.3,0.7,1.2,1
9024,56,12.4,6.4,2.7,6.4,43.3,0.1,0.2,22.8,1.0,1.6,64.3,0.5,0.7,1.2,0.3,0.2,-0.5,0.8,1
1198,69,13.8,4.6,2.1,4.6,45.6,0.6,1.3,8.6,0.3,0.6,63.4,1.1,1.2,2.4,0.6,0.5,0.1,0.6,1
3299,78,24.7,8.9,3.6,7.8,48.6,1.1,2.6,27.6,1.0,1.4,75.7,1.2,3.5,5.1,1.1,0.9,0.4,1.2,0
3567,58,14.4,7.1,2.8,5.7,50.5,0.8,2.1,39.3,0.8,1.2,67.7,1.5,1.9,3.3,0.7,0.3,0.4,1.1,1
3535,55,20.5,7.4,2.9,7.7,36.9,1.0,2.7,34.2,1.0,1.2,82.0,0.6,2.1,2.8,2.1,0.8,0.1,1.0,1
6633,45,9.6,1.8,0.9,1.7,49.2,-0.2,-0.5,-16.8,0.2,0.5,14.7,1.4,2.0,3.2,0.1,0.4,0.5,0.4,1
4224,44,7.8,3.2,1.1,2.8,40.3,0.2,0.7,23.3,0.9,1.1,85.5,0.2,0.8,1.1,0.7,0.3,-0.2,0.7,1
10692,70,14.0,4.4,1.7,3.7,45.0,0.8,2.3,43.9,0.5,0.7,73.4,0.3,0.9,1.3,1.3,0.3,0.0,0.7,1
8434,54,19.5,6.5,2.3,4.8,46.7,0.7,1.7,53.2,1.4,2.0,73.8,0.7,2.6,3.3,1.8,0.4,0.3,1.4,1
10262,48,11.5,4.9,1.6,4.0,39.3,0.9,2.6,48.9,1.2,1.2,81.8,0.1,0.4,0.6,1.8,0.5,-0.3,0.8,1
10327,52,11.0,5.2,1.9,4.4,40.9,0.3,1.0,-0.6,1.0,1.5,69.5,0.7,1.0,1.7,0.9,0.3,0.2,0.9,1
10873,69,21.7,6.4,2.2,4.7,47.3,0.3,0.7,32.1,1.6,2.3,68.9,1.6,2.4,3.9,1.3,1.0,0.5,1.2,1
13749,64,20.7,5.9,2.3,4.2,51.0,0.1,0.4,2.1,1.5,2.1,75.8,2.2,3.0,5.3,0.9,1.1,0.6,0.8,1
7844,51,10.2,3.1,1.2,2.6,43.8,-0.1,0.0,22.9,0.7,1.1,70.9,0.8,1.6,2.4,0.7,0.3,0.5,0.6,1
13534,51,15.9,5.3,2.1,5.6,38.8,0.3,1.2,37.7,0.6,0.7,77.1,0.5,1.2,1.8,1.4,0.9,0.1,0.9,1
306,73,29.6,9.1,3.3,6.7,50.7,0.5,1.5,4.6,2.4,3.0,76.5,1.5,3.1,4.8,1.0,0.5,0.5,1.5,0
6756,84,24.0,15.4,6.2,12.2,52.7,0.6,1.9,35.7,2.4,3.3,75.1,1.1,2.7,3.8,1.0,0.6,0.1,1.3,1
6424,61,23.5,8.1,3.2,6.4,48.6,0.5,1.4,2.4,1.8,2.7,68.8,0.9,2.8,3.7,2.9,1.3,0.2,1.4,1
6748,80,8.3,2.2,0.8,2.1,39.1,-0.4,-1.0,10.1,0.7,1.2,55.3,0.3,0.7,1.0,1.8,0.4,0.2,1.3,1
7499,32,15.6,4.6,1.8,3.5,52.4,-0.1,-0.6,35.4,0.7,0.8,84.9,0.6,2.7,2.9,0.3,0.2,0.2,0.7,1
3779,48,14.8,6.2,1.9,6.2,32.2,0.9,2.7,61.7,1.2,1.5,81.1,0.1,1.6,1.6,1.3,0.2,0.3,0.9,1
12634,72,26.4,12.6,5.0,10.2,48.5,0.4,1.1,18.3,2.5,3.5,73.1,2.5,2.6,4.7,1.8,1.2,0.9,2.3,1
5888,88,58.3,22.9,7.9,16.8,48.9,1.2,3.4,28.6,4.0,4.9,91.8,2.2,10.8,13.0,1.8,1.3,2.3,2.6,1
12517,59,22.0,4.3,1.8,4.8,37.5,0.6,1.6,36.6,0.4,0.6,64.6,0.4,2.3,2.5,3.5,1.1,0.3,1.0,1
808,67,12.7,3.2,1.1,2.9,36.4,-0.1,-0.3,5.8,1.0,1.3,82.0,0.3,0.9,1.3,1.2,0.5,-0.1,0.9,0
4385,80,16.1,6.9,2.8,6.0,45.2,0.4,1.3,18.9,1.0,1.7,64.5,0.5,1.4,2.1,1.9,0.8,0.1,1.7,1
330,68,21.0,8.4,3.5,7.1,48.5,-0.3,-0.7,2.6,1.5,2.4,66.4,1.7,1.9,3.5,1.6,0.8,0.2,1.3,1
7764,58,19.2,5.4,2.0,4.8,43.5,0.6,1.7,43.4,0.8,1.2,68.2,0.9,2.0,3.1,2.1,1.0,-0.4,1.0,1
65,72,21.2,11.3,4.0,8.9,46.1,0.6,1.7,35.2,2.2,3.3,71.6,1.2,1.6,2.9,2.2,1.4,-0.2,1.5,1
8132,40,8.0,2.1,0.7,2.3,32.8,-0.0,0.2,25.1,0.5,0.7,63.7,0.3,1.1,1.6,0.1,0.1,0.2,0.4,0
12656,43,9.6,3.3,1.3,3.3,40.0,0.4,0.9,35.8,0.4,0.6,65.1,1.0,1.1,2.0,0.8,0.3,0.1,0.8,1
11570,38,9.3,2.8,1.2,2.8,44.8,0.1,0.3,-11.5,0.3,0.8,51.5,1.1,2.1,3.2,0.1,0.4,0.3,0.4,1
6351,58,17.6,5.5,2.2,4.7,49.2,-0.1,-0.2,0.7,1.2,2.1,62.4,1.3,1.6,2.7,1.3,0.7,0.2,1.6,1
2552,42,5.2,0.8,0.3,0.9,38.0,-0.5,-1.3,-9.4,0.2,0.2,77.5,0.1,0.4,0.5,0.6,0.1,-0.5,0.7,0
6519,57,12.1,4.7,1.7,4.0,42.2,0.0,0.2,13.9,1.2,1.5,78.7,0.6,1.2,1.7,0.9,0.3,0.1,1.0,1
5601,63,12.7,4.1,1.8,3.3,52.5,-0.3,-0.7,12.6,0.7,1.2,64.0,0.3,1.2,1.5,0.6,0.2,0.2,1.0,1
6287,47,18.4,6.4,2.5,5.3,45.6,0.1,0.7,7.6,1.2,2.0,63.3,0.9,1.7,2.7,1.2,0.7,-0.2,1.4,1
4520,65,15.4,6.3,2.9,5.1,55.3,0.2,0.9,-2.5,0.8,1.2,69.0,1.3,2.0,3.2,0.3,0.3,0.4,0.5,1
5627,76,22.6,8.5,3.8,7.3,53.5,0.0,0.3,30.7,0.9,1.5,56.0,2.1,6.7,8.7,0.2,0.5,0.7,0.9,1
9489,94,25.9,6.1,2.4,6.3,38.1,0.8,2.1,24.9,0.6,0.9,61.7,0.7,3.6,4.2,2.8,0.7,0.5,1.7,1
11005,38,10.0,4.5,1.7,4.3,42.1,0.3,1.2,35.6,0.7,0.8,77.3,0.2,1.0,1.3,0.5,0.4,0.2,0.5,1
7304,59,10.8,5.0,1.8,4.4,41.6,-0.0,-0.1,36.8,1.2,1.6,77.0,0.9,1.1,2.0,1.3,0.6,0.5,1.9,1
11793,53,17.9,3.4,1.2,2.8,42.5,-0.0,0.0,17.7,0.6,1.0,63.8,1.3,3.4,4.6,0.9,0.7,0.2,1.0,1
7536,63,11.7,4.4,1.8,4.3,41.0,-0.0,0.3,-10.5,0.8,1.3,59.7,1.4,2.3,3.6,0.5,0.3,0.2,0.9,1
4793,27,5.4,1.4,0.5,1.3,37.4,-0.3,-0.5,4.8,0.5,0.9,59.0,0.4,0.5,0.8,0.5,0.1,-0.0,0.4,1
9439,76,15.1,6.8,2.7,5.5,48.9,-0.3,-0.4,2.4,1.7,2.3,73.2,0.8,1.2,1.9,1.9,0.6,-0.1,1.7,1
9900,62,10.8,5.8,2.6,4.9,49.6,-0.6,-1.6,10.8,1.2,1.7,71.6,1.4,1.6,2.8,0.7,0.6,0.1,1.0,1
3944,67,25.8,9.5,3.7,7.2,52.0,-0.1,0.1,-4.3,2.0,3.3,62.3,1.5,3.7,5.5,1.1,1.2,0.4,1.6,1
4435,64,18.5,5.5,2.1,4.5,44.0,0.2,0.5,30.2,1.2,1.8,68.2,1.2,1.2,2.2,3.3,1.1,0.3,1.3,1
7552,84,29.9,11.7,4.5,11.4,40.2,0.7,2.3,9.1,2.3,2.9,71.6,1.6,3.0,4.5,1.7,0.6,0.6,1.9,1
4117,101,50.5,20.5,7.2,19.0,36.6,1.3,3.7,35.2,3.9,4.8,85.1,1.3,3.7,5.1,3.6,1.7,0.5,3.5,1
4602,74,24.2,9.9,4.0,9.7,42.2,1.0,3.0,58.8,0.9,1.3,69.8,0.9,2.5,3.5,2.2,0.6,-0.3,1.8,1
6632,50,11.7,2.9,1.0,2.6,39.2,0.2,0.6,26.2,0.6,0.8,72.6,0.5,1.9,2.3,1.4,0.7,0.3,0.9,1
3264,57,14.5,7.4,2.9,7.2,41.2,0.6,1.7,7.5,0.8,1.1,73.3,0.5,1.1,1.6,1.1,0.3,0.4,1.3,1
10594,54,22.9,5.2,2.0,4.1,46.9,0.5,1.1,24.9,0.8,1.2,77.8,0.9,2.2,3.2,2.0,1.0,0.3,1.4,1
10856,97,11.0,5.0,1.8,4.3,41.6,0.1,0.2,42.6,1.0,1.8,62.6,1.5,1.5,2.7,0.8,0.5,0.4,1.1,1
1154,76,17.1,8.3,3.3,6.6,52.7,0.2,0.5,24.5,1.6,2.6,65.9,2.7,2.3,4.7,0.6,0.4,0.3,0.9,1
12247,57,16.1,10.5,4.5,8.7,53.9,0.4,1.4,11.1,1.7,2.3,73.8,0.8,2.1,3.0,0.7,0.5,0.3,1.4,1
9152,32,10.4,2.8,1.2,3.4,37.0,0.2,0.4,24.0,0.3,0.5,62.0,0.5,1.2,1.7,0.9,0.4,0.2,1.0,0
3162,95,34.5,17.6,7.0,13.6,52.7,0.3,1.3,19.7,2.7,3.6,73.0,1.2,4.7,6.1,3.3,1.4,0.4,2.8,1
9316,82,31.9,12.0,5.3,10.5,51.6,-0.2,-0.1,32.7,2.0,2.5,77.2,3.0,4.5,7.3,1.7,0.9,0.4,1.4,1
2954,93,53.8,22.8,9.3,18.6,56.6,0.2,0.7,13.3,4.1,5.5,74.9,3.9,6.4,10.5,4.7,1.6,0.9,4.2,1
10020,44,7.8,2.2,0.8,2.0,41.1,-0.0,0.1,-10.4,0.4,0.5,65.4,0.7,0.7,1.4,0.1,0.3,0.6,0.4,1
10475,84,17.0,6.1,3.0,5.9,48.9,0.2,0.6,12.9,0.5,0.6,83.4,0.8,2.5,3.2,0.7,0.4,0.3,0.8,1
8421,70,15.9,7.7,2.8,5.4,50.4,0.0,0.0,39.6,1.8,2.0,91.4,0.7,2.2,3.0,0.7,0.6,0.2,0.6,1
843,106,48.1,18.4,7.2,13.4,54.6,0.2,0.4,16.3,3.7,5.3,70.6,3.0,8.3,12.3,3.9,1.0,0.6,3.8,1
5383,85,39.5,16.8,6.9,15.1,46.1,1.1,3.3,41.4,1.7,2.0,80.4,1.0,2.6,4.0,5.8,1.4,0.1,2.4,1
4691,27,4.8,2.3,0.7,1.7,42.1,0.3,0.9,14.1,0.8,0.8,104.5,0.1,0.4,0.6,0.4,0.1,-0.6,0.2,1
6168,88,49.6,22.4,9.3,18.5,51.8,-0.1,-0.1,-1.4,4.9,6.3,82.1,1.7,4.3,6.0,7.1,1.8,0.4,2.9,1
13062,67,12.0,3.8,1.3,3.6,35.2,0.5,1.6,31.5,0.8,0.9,83.6,0.5,1.0,1.5,1.1,0.2,0.2,0.7,1
899,83,28.9,10.3,3.9,10.1,39.0,0.5,1.8,3.0,1.7,2.5,63.9,1.6,3.1,4.8,1.6,0.6,0.7,1.7,1
7497,77,25.9,8.3,3.5,7.2,48.5,-0.1,0.1,-7.8,1.4,2.4,62.7,2.5,3.6,6.5,0.8,0.3,0.3,0.9,1
9735,74,12.8,4.3,1.8,3.0,55.1,0.4,0.9,45.1,0.4,0.6,72.0,1.2,1.9,3.0,0.4,0.2,0.3,0.4,1
13674,67,19.4,7.1,3.0,6.3,48.5,0.3,0.8,11.7,1.1,1.5,76.7,1.0,1.4,2.5,2.3,0.6,0.3,1.1,1
291,59,21.9,10.5,4.2,10.9,39.1,1.0,2.9,38.9,1.1,1.8,62.2,0.4,1.5,2.0,2.6,0.9,0.7,1.9,1
2275,62,12.9,4.6,2.0,3.4,55.9,-0.2,-0.7,-9.3,0.7,1.0,65.3,2.7,3.4,6.0,0.1,0.5,0.3,0.7,1
9115,77,16.0,7.6,3.4,5.8,57.5,-0.8,-2.0,20.2,1.5,2.1,75.9,1.4,2.8,4.4,0.5,0.5,0.3,0.8,1
11696,76,32.4,9.8,4.3,8.0,53.9,-0.1,-0.2,15.2,1.7,2.3,72.8,1.8,4.2,6.1,4.5,1.8,0.2,2.9,1
5819,55,23.3,7.8,3.2,6.3,50.5,0.1,0.4,15.6,1.5,2.1,68.6,1.0,1.8,2.8,2.1,0.7,0.3,1.7,1
8209,84,18.5,10.0,3.7,6.9,54.5,0.4,1.0,13.9,2.0,2.8,70.8,0.9,2.4,3.2,2.1,0.4,0.4,1.9,1
1779,74,30.4,9.4,3.8,7.8,50.2,-0.2,-0.3,7.0,2.3,3.3,70.8,1.5,3.4,5.4,1.8,1.2,0.3,1.6,1
3137,75,18.9,7.7,3.3,6.3,52.4,0.1,0.3,19.4,1.1,2.0,59.9,0.6,1.9,2.4,1.7,0.4,-0.0,1.5,1
7341,75,14.7,5.9,1.9,5.3,34.2,0.8,2.0,41.6,1.4,2.1,66.7,0.5,1.4,1.9,1.8,0.9,0.3,1.8,1
4687,75,18.6,5.5,2.3,4.9,48.2,0.4,0.9,6.9,0.8,0.8,80.6,1.2,3.2,4.6,0.8,0.6,0.5,0.6,1
13129,74,23.4,4.9,1.9,4.6,41.2,0.3,0.8,9.7,0.6,1.0,73.1,0.9,2.0,3.0,3.2,0.7,0.2,1.2,1
5085,57,15.7,5.4,2.4,3.9,59.0,0.2,0.4,-5.0,0.7,1.8,38.3,3.7,3.3,7.0,0.2,0.5,0.4,0.6,1
4155,73,13.1,6.2,2.3,4.9,46.2,0.2,0.5,34.0,1.4,2.2,65.8,0.9,1.5,2.1,1.0,0.4,0.2,1.4,0
7043,68,24.6,6.9,2.5,6.7,35.1,0.3,0.8,32.8,1.3,1.9,74.1,1.2,3.7,5.1,1.2,0.8,0.5,1.3,1
7339,89,33.2,11.6,4.1,9.2,46.9,0.6,1.6,20.5,2.6,3.6,77.3,0.9,3.3,4.1,3.7,1.3,0.4,2.2,1
2384,38,19.2,8.6,2.9,7.5,38.7,0.6,1.8,41.3,2.3,2.8,73.7,1.0,2.1,3.2,2.4,1.0,0.2,1.5,1
9941,63,13.5,4.6,1.7,4.3,38.5,0.1,0.6,28.8,0.8,1.1,72.9,0.4,0.9,1.3,2.4,1.0,-0.0,1.2,1
11628,56,29.2,14.0,5.7,11.7,51.1,0.6,1.8,21.5,2.1,2.6,83.4,1.3,3.6,5.0,2.7,1.0,0.3,2.4,1
3443,63,18.2,8.9,4.0,6.5,60.7,0.1,0.0,-0.3,0.9,1.5,68.6,1.8,2.3,4.1,0.6,0.3,0.3,1.2,1
3953,54,10.5,4.0,1.6,3.9,41.4,0.3,1.0,32.0,0.6,0.9,62.0,0.5,1.5,2.2,0.9,0.1,0.2,0.4,1
22,87,27.7,15.6,5.0,13.7,35.9,1.2,3.6,54.2,3.3,3.3,117.5,0.4,1.7,2.2,3.0,1.7,0.0,2.0,1
13597,34,10.3,2.0,0.8,1.9,40.4,-0.0,0.1,13.0,0.4,0.5,70.3,1.3,0.7,1.6,0.2,0.3,0.3,0.3,1
13650,48,8.1,2.1,0.9,1.6,50.8,-0.8,-2.1,1.3,0.5,1.1,19.0,1.0,1.4,2.3,0.3,0.3,0.3,0.5,1
1447,67,13.7,4.2,1.6,2.9,53.0,-0.7,-1.9,-16.3,1.2,1.9,58.4,1.7,2.2,3.9,0.5,0.4,0.4,0.9,1
5921,55,13.1,5.0,2.0,3.5,54.7,0.1,0.2,12.2,1.0,1.6,61.0,1.5,2.5,4.0,0.3,0.2,0.3,0.7,1
3714,65,19.3,4.2,1.8,3.7,46.9,-0.2,-0.4,-6.0,0.6,1.1,59.6,1.7,3.4,5.7,0.3,0.3,2.5,0.5,0
1142,54,21.5,10.3,4.3,8.8,48.2,0.1,0.6,12.4,1.5,2.2,67.1,1.2,2.1,3.3,1.2,0.5,0.1,1.4,1
10473,59,26.6,13.2,5.7,11.8,50.0,-0.3,-0.4,8.3,2.4,3.2,80.5,3.0,3.5,6.5,1.7,1.2,0.5,2.2,0
1833,48,14.5,5.2,2.1,4.5,45.8,0.2,0.6,15.9,1.2,1.8,60.1,1.0,1.9,3.0,1.0,0.5,0.1,1.0,1
12965,37,9.8,2.0,0.8,2.6,32.1,-0.3,-0.5,-38.5,0.3,0.5,62.9,0.6,1.6,2.1,0.3,0.2,0.3,0.7,1
4166,91,19.1,10.6,3.9,9.1,41.8,0.1,0.2,13.5,2.7,3.3,83.5,1.8,2.3,4.0,3.0,0.6,-0.0,2.2,1
1650,11,8.8,2.0,0.7,2.1,35.4,0.6,1.7,32.5,0.2,0.3,69.2,0.5,1.3,1.9,0.2,0.1,0.1,0.4,1
12831,52,7.3,2.2,0.9,1.9,46.1,0.1,0.5,28.3,0.4,0.4,80.5,0.1,0.8,0.9,1.0,0.1,-0.1,1.1,1
7722,56,12.6,5.0,2.0,4.2,44.7,0.1,0.5,20.8,0.9,1.4,63.3,1.3,2.0,3.2,0.6,0.2,0.2,1.0,1
8584,59,9.0,3.1,1.1,2.1,52.4,-0.1,-0.3,15.7,1.0,1.4,76.6,0.9,1.1,1.8,0.6,0.4,0.2,0.9,1
12705,81,28.6,8.6,3.5,7.7,43.9,0.3,1.1,4.5,1.7,2.9,62.3,1.6,4.4,6.1,0.8,0.4,0.4,1.3,1
10654,51,23.8,10.2,3.5,7.7,46.6,0.8,2.3,38.1,2.1,2.2,90.9,0.5,1.8,2.2,1.7,0.9,0.2,1.4,1
12068,59,11.4,5.1,2.0,4.3,44.9,-0.6,-1.5,-9.2,1.6,2.6,60.1,2.1,1.7,3.6,0.5,0.3,0.3,1.7,1
3158,47,14.8,5.3,2.3,4.8,47.8,0.3,1.1,31.0,0.5,0.8,62.6,0.6,2.0,2.8,1.7,0.6,0.1,0.7,1
7447,49,7.2,2.0,0.7,1.8,38.4,0.5,1.2,15.3,0.6,0.8,70.4,0.1,0.6,0.6,1.6,0.1,0.0,0.5,1
2099,73,15.3,3.3,1.6,3.2,47.8,-0.6,-1.5,-6.1,0.5,0.9,60.1,1.7,2.2,3.8,0.6,0.5,0.2,0.6,1
2203,60,24.0,11.8,4.0,8.2,48.0,0.9,2.5,31.8,3.1,3.9,79.9,0.7,2.1,2.6,5.4,1.9,0.5,3.0,1
8748,39,20.3,7.4,3.6,7.3,47.9,0.7,2.1,27.0,0.4,0.4,77.5,0.4,1.7,2.0,1.1,0.4,0.2,0.8,1
7006,78,10.6,3.5,1.2,2.8,41.2,0.5,1.3,31.4,0.8,1.1,72.2,0.4,0.7,1.1,2.2,0.9,0.2,1.1,0
2058,68,16.4,6.2,2.5,5.0,47.8,-0.1,0.1,24.4,1.6,2.4,66.5,1.6,1.5,2.9,1.5,1.1,0.3,1.3,1
12682,51,22.2,7.6,2.9,7.4,39.2,0.3,0.9,17.8,1.1,1.2,82.4,0.5,1.3,1.8,2.4,0.6,0.1,1.3,1
2302,53,14.9,4.2,1.7,3.5,50.6,0.2,0.5,17.3,0.6,0.7,72.9,1.3,1.6,3.1,0.8,0.6,0.2,0.6,1
10118,68,21.0,8.1,3.5,6.7,46.5,0.0,-0.0,31.3,1.2,1.6,74.0,2.1,1.9,3.8,0.9,0.9,0.2,1.1,1
9124,64,8.6,3.2,1.1,2.7,45.6,0.2,0.6,17.7,1.1,1.4,80.1,0.5,0.8,1.4,0.4,0.1,-0.3,0.6,1
626,59,13.0,5.7,2.1,4.6,48.7,-0.0,0.1,1.7,1.6,2.6,63.4,1.6,1.5,2.8,1.6,0.8,0.5,1.1,1
13020,41,14.8,4.9,1.9,4.7,41.2,1.0,2.4,31.1,0.4,0.5,67.1,0.5,1.6,2.0,0.6,0.2,0.2,0.8,1
8974,64,23.3,6.2,2.7,5.1,51.3,-0.3,-0.7,23.6,1.1,1.8,65.5,1.3,2.1,3.3,1.2,0.6,0.3,0.9,1
7865,51,6.5,1.8,0.6,2.0,32.2,-0.5,-1.1,20.5,0.5,0.6,75.3,0.1,0.6,0.7,0.5,0.1,-0.5,0.6,1
11653,43,8.5,2.3,0.8,1.7,46.0,0.1,0.2,2.9,0.8,1.5,48.7,0.1,0.8,0.9,2.5,0.5,0.3,1.2,1
12415,99,42.0,16.2,6.5,11.3,59.5,0.4,0.7,25.2,2.5,3.4,73.2,3.8,6.9,10.8,2.5,1.3,1.0,3.2,1
9636,77,23.0,8.6,3.4,6.6,52.0,0.3,0.8,33.3,1.6,1.7,103.5,1.4,2.7,4.2,0.6,0.2,0.3,0.6,1
10870,36,10.8,2.8,1.1,2.1,52.5,0.4,0.6,5.3,0.3,0.5,55.3,0.9,2.2,3.1,0.2,0.2,0.3,0.4,1
974,60,12.5,3.8,1.5,3.5,41.1,0.1,0.4,44.3,0.6,0.7,82.3,1.0,2.6,3.4,0.2,0.3,0.3,0.6,1
5715,80,27.0,11.1,4.6,8.4,55.8,0.3,1.2,20.9,1.2,2.0,69.4,1.7,2.7,4.6,0.7,0.9,0.3,0.8,1
8384,43,7.4,3.4,1.2,3.0,40.1,0.6,1.3,25.3,0.6,1.2,58.8,0.7,1.3,2.0,0.1,0.2,0.3,0.5,1
1976,68,23.3,11.6,4.3,8.5,49.1,0.6,1.8,48.9,2.3,3.1,76.8,1.3,2.6,4.0,1.7,0.6,0.5,1.7,1
859,68,15.4,8.7,3.5,7.1,52.0,0.0,0.0,12.3,1.0,1.4,77.4,1.0,2.4,3.3,1.1,0.8,0.4,1.3,1
5587,54,8.2,2.3,0.8,1.7,46.7,0.2,0.6,-0.3,0.9,1.2,70.3,0.8,1.1,1.8,0.5,0.3,0.3,0.3,1
8161,87,21.5,5.2,2.0,5.1,39.8,0.7,1.7,39.9,0.8,1.2,70.5,0.8,1.7,2.6,2.9,0.5,0.1,1.6,1
856,60,8.2,4.1,1.6,3.4,46.5,-0.0,-0.1,28.5,1.0,1.4,67.8,0.6,0.7,1.2,1.3,0.6,-1.1,1.0,1
1354,58,24.5,6.6,2.8,5.5,49.5,0.0,0.4,37.1,1.1,1.3,82.0,0.5,2.0,2.6,4.9,1.2,0.3,1.5,0
12625,57,10.3,4.7,2.0,4.8,40.1,-0.1,-0.1,18.2,0.7,0.9,67.4,0.6,1.3,1.9,0.3,0.1,0.2,0.9,0
